"post_id","cmt_content","cmt_author","cmt_created_at","cmt_updated_at"
"seno","https://www.clien.net/service/board/park/17842622
CLIEN

""1. 노후 차량일수록 화재율이 높다. ↔ 신차, 연식이 짧은 차는 화재율이 낮다. 2. 상용차, 승합차, 트럭 등의 화재율이 높다. ↔ 자가용의 화재율이 낮다."" 이 두 가지 요인만 고려하더라도 본문 정도 차이라면 모집단을 표준화 했을 경우 전기차 쪽이 화재가 더 많이 발생할 가능성이 높습니다.
현재 세계에서 전기차 운행대수가 가장 많은 중국 쪽 집계나 분석을 보더라도 전기차 화재 빈도가 내연차보다 결코 적지 않으며, 오히려 많을 수 있다는 보고들이 올라오고 있습니다.","17993319","2023-03-29 18:22:54","2023-03-29 18:27:21"
"웅키","@seno님 노후차량의 정비 문제가 전기차에 그대로 도입이 될 수 있는지 모르겠습니다.

노후차량의 각종 오일 누유나 엔진 과열에 따른 화재와 베터리 열화에 따른 화재는 다르니까요","17993319","2023-03-29 18:40:47",""
"seno","@웅키님 기존 화재 원인별 통계를 보면 알 수 있지만, '오일 누유'는 내연차 화재에서 아주 작은 비율 밖에 차지 하지 않습니다. 노후에 따른 오일 누유 혹은 기름통 파손으로 새어나온 기름이 내연차 화재에서 일정지분을 차지할 것 같으면 가솔린차와 디젤차 사이에 화재율 차이가 있어야 합니다. 디젤유는 디젤유 따라놓고 라이터불을 갖다대도 불이 안 붙을 정도이니, 디젤차의 화재율이 확연히 낮아야 하죠. 하지만 가솔린차와 디젤차 사이에 그런 이유로 인한 화재율 차이는 관찰되지 않으며, 실제로는 (다른 이유로) 디젤차의 화재율이 더 높습니다.
노후로 인한 화재에서 가장 큰 지분을 차지하는 단일 요인은 전장류의 노후화이고, 이것은 전기차도 피해갈 수 없는 원인입니다.","17993319","2023-03-29 18:46:36","2023-03-29 18:48:48"
"New댜넬","@seno님 가장 화재가 많이 나는 차는 하이브리드 차입니다.","17993319","2023-03-29 20:09:37",""
"seno","@님 미국 통계를 보고 하시는 말씀이라면 그 통계는 믿지 않으시는 편이 좋습니다.","17993319","2023-03-29 20:10:48","2023-03-29 20:13:36"
"New댜넬","@seno님 미국통계가 허구라는 근거는 어디에 있습니까?","17993319","2023-03-29 20:13:42",""
"seno","@님 말씀하신 통계가 이 통계 맞나요?","17993319","2023-03-29 20:16:01","2023-03-29 20:16:13"
"New댜넬","@seno님 https://www.autoinsuranceez.com/gas-vs-electric-car-fires/
자동차 보험통계 의 화재건수 조사입니다.","17993319","2023-03-29 20:22:18",""
"휘파람","seno님// 당신 말을 안믿는게 상식적이지 않을까요? 지나가다 웃고갑니다 ㅎㅎ","17993319","2023-03-29 21:26:17","2023-03-29 21:26:44"
"seno","@휘파람님 @님 네, 제가 스샷으로 언급한 그 통계네요.
이 통계에 대해서는 할 말이 참 많은데요. 댓글로 적기 보다는 따로 글을 올리는 편이 더 낫다고 생각합니다. 이 댓글 때문만은 아니고 전부터 그럴 생각이긴했으니 이후 다른 글로 이야기드리겠습니다.","17993319","2023-03-29 22:08:53","2023-03-29 22:15:11"
"우적왕시","이건 최근 5년내 기준으로 모수 산정해야죠.
토탈 등록대수는 별의미 없는것 같네요","17993319","2023-03-30 06:35:41",""
"솔로맥","모든차는 화재가 발생합니다.","17990119","2023-03-28 09:49:57",""
"PowerSales","@솔로맥님 당연히 발생하죠. 근데 전기차는 심각하니 문제고요. 차에 불이 날 수 있다는걸 모르는 사람이 어디 있어요?","17990119","2023-03-28 09:58:40",""
"x0123202","@솔로맥님 그거 누가 모르나요..?","17990119","2023-03-28 10:32:50",""
"Barbell_martini","@PowerSales님 ㅎㅎㅎㅎ","17990119","2023-03-28 15:03:15",""
"사이다s","모든차는 화재가 발생하지만 전기차는 대피할 시간이 없을정도로 붙을 가능성이 훨씬 높습니다.
패밀리카로는 조금 걱정이 되긴 하죠.

나혼자 탈출하는것과.. 애들 카시트에서 꺼내야하는 것...

그래서 저는 패밀리카로는 아직 전기차는 좀 조심스러워요.

출퇴근용으로는 최고지만요","17990119","2023-03-28 09:54:09",""
"우리요다이티","@늘피곤님 반대 아닌가요? 내연차 화재시가 더 빨리 불 붙는걸로 아는데요","17990119","2023-03-28 09:59:04",""
"리누","@늘피곤님

꼭 그렇지만은 않습니다.
전기차도 미리 전조증상을 나타내고 대피시간 후 불 난 케이스도 있거든요. (성수동 모델X 케이스) 통계적으로 대피시간이 부족하다고 하기에는 샘플이 부족한 상황 같습니다.

배터리 화재의 경우 완전 진화가 어려운 점. 그리고 관리 상의 문제가 아닌데도 제조상의 결함으로 화재가 생기고 있는 등의 문제가 심각하지만,

발화 자체만 두고 보면 발화속도나 초기 발화 에너지량 등은 내연차에 비해 더 격렬하거나 절대적인 양이 많지는 않은 것으로 실험적으로 나와 있습니다. (물론 실험실 밖에서는 더 격렬할 때도 있고 그렇지 않을 때도 있을것입니다)

가솔린 3리터 담아둔 레이 vs 16.4kwh 완충 상태의 레이로 화재 테스트 결과입니다.","17990119","2023-03-28 10:04:22","2023-03-28 10:07:16"
"사이다s","@리누님 레이 실험은 좀 잘못된거 같더라고요.","17990119","2023-03-28 10:09:17",""
"리누","@늘피곤님

실험의 상황이 모든 케이스를 대변하지 않기 때문에 그렇게 느끼실 수 있을 것 같습니다.

반대로 필드에서 발생하는 적은 샘플의 사고가 일반적인 양상으로 인식되는 것도 문제가 있어 보입니다.


저는 리튬 배터리가 상당한 에너지를 압축해서 담고 있어 위험하다고 생각했었는데, 이 자료에서 가솔린이 부피 대비 훨씬 큰 열량을 갖고 있다는 사실을 알게 되어 놀랐었습니다.","17990119","2023-03-28 10:13:06",""
"사이다s","@리누님 배터리화재는 진압이 안됩니다.
이것도 차이가 크죠.","17990119","2023-03-28 10:13:49","2023-03-28 10:14:41"
"여너니","@리누님 ""성수동 모델X 케이스""는 사건 진행과 대처가 보기드문 케이스죠..","17990119","2023-03-28 10:25:10","2023-03-28 10:29:42"
"prios","본인이 판단한 내용을 그냥 '사실'이라고 생각하고 남의 생각은 뭉개는 사람들이 많은데.. 이 글 댓글도 별반 다르지 않네요.

그런 분들에게는 이런저런 자료가 별 필요없죠.
chatGPT는 좀 신박하네요 ㅋㅋㅋㅋ 이제 chatGPT를 논박해야 하는 상황에 이르렀구만..","17990119","2023-03-28 10:27:31","2023-03-28 10:28:16"
"리누","@늘피곤님

완전 진화가 안되는 어려움은 위에 제가 쓴 댓글에도 언급해 두었습니다.

전기차 화재라도 내장재에 옮겨 붙은 불을 약화 시키며 시간을 버는것까지 불가능한건 아닙니다.

다만 그렇게 하면서 승객을 구출하려면 배터리 폭주열이 도어쪽이 아닌 전/후방쪽으로 벤트되는 설계가 필요하기에 차의 설계마다 상황이 다를 것이고, 앞으로의 차들은 이런 부분을 잘 고려해서 설계되길 바라고 있습니다. 초기에 위험한 차들이 있었다고 해서 전환을 하지 않을 수는 없는 것이니, 보완되어야지요..","17990119","2023-03-28 10:30:18",""
"graycode","@늘피곤님
배터리 500kg이 약 4~500km를 갈 수 있다고 하면, 휘발유 500kg는 그의 열 배가 넘는 수 천 킬로미터를 갈 수 있다고 합니다.
그만큼 화석연료의 에너지 밀도가 높고 기름통에 화학물질이 한덩어리로 모여있는 거라 화재 빈도도 높고 폭발력이 강하다고 하네요.
반면에 배터리는 에너지 밀도가 낮고 셀 및 모듈 단위로 분리되어있게 때문에 완전 연소하는데 시간이 더 걸린다고 볼 수 있겠습니다.","17990119","2023-03-28 10:45:21",""
"샴푸","@graycode님 연료 500kg은 순수 연료의 무게지만 배터리는 그게 아닌것도 있죠","17990119","2023-03-28 11:29:28",""
"LLuckYY","@graycode님 영상 가장 최근 댓글 내용인데요. 전공자가 아니라서 잘 모르겠지만 다른 의견도 있는거 같습니다","17990119","2023-03-28 11:49:38",""
"우리요다이티","@제로싟님 최근 친환경차 수요가 증가하고 있고, 전기자동차의 화재
성상, 진압 시 안전 사항 등 파악을 위해 가솔린 차량과
실물 화재 실험으로 화재성상을 비교하였다. 정확한 비교를
위해 비슷한 차량, 점화위치, 점화원 등을 최대한 동일하게
하여 실험을 진행을 하였다. 연소 온도 특성은 가솔린 차량의
외부 최고온도는 935.4 °C, 내부 최고온도는 1,362.9 °C까지
상승하였다. 전기자동차의 외부 최고온도는 631.0 °C, 내부
최고온도는 1,362.0 °C로 가솔린 차량이 전기자동차보다
더 높은 온도특성을 나타냈다. 이러한 특성은 동일한 조건을
위해 전기자동차를 만충시키고, 가솔린 차량도 휘발유를
일정 부피를 채웠는데, 연소되면서 휘발유의 영향으로 가솔
린 차량이 더 화재확산이 많이 일어나고 높은 온도까지
상승한 것이고, 전기자동차은 배터리의 일부 LiB 팩이 폭발
양상은 보였지만 가솔린 차량처럼 초반에 연소 확산이 일어
나지는 않고 시간이 지날수록 내부 온도가 올라가는 것으로
측정되었다.

- 전기자동차와 가솔린자동차의 실물화재 비교 분석 논문 보니까 이렇고요...전기차나 내연차나 불나면 비슷하군요","17990119","2023-03-28 12:18:01","2023-03-28 12:20:20"
"보리앙","@리누님
해당 차트는 발화시 온도비교 같은데요? 누가 불이 잘붙냐가 아닌듯 합니다.","17990119","2023-03-28 12:18:54",""
"리누","@보리앙님

외부온도 그래프의 기울기가 불길이 강해지는 속도를 대변하는 것으로 해석할 수 있다고 생각합니다.","17990119","2023-03-28 12:24:53",""
"리누","@LLuckYY님

좋은 내용들이라 잘 읽었습니다. 캡처 감사합니다.

그런데 리튬 열량 부분은 오류인게, 순수한 리튬이 그렇게 많이 쓰이지 않습니다.

모델S에 리튬이 7.7kg 들어갔다고 하고, 다른 차들도 kwh당 50g~500g까지 레인지가 무척 넓다고 하네요.

열량이 휘발유 두배라 하더라도, 모델s는 휘발유 약 20리터 사이 정도 열량이라 보면 될거 같습니다. (휘발유 비중 0.745kg/L로, 리튬의 kg당 열량은 2배로 러프하게 계산)","17990119","2023-03-28 12:32:52","2023-03-28 12:43:53"
"graycode","@LLuckYY님
오토기어 의견은 상식적으로 말이 되고 이분 의견도 이론적으로 일리가 있어 보이네요. (저도 문외한이라 확인은 할 수는 없지만)
그러나 이분 의견만으로 휘발유차 대비 화재 확산이 빠르고 위험하다고 볼 수는 없겠습니다.","17990119","2023-03-28 12:35:07",""
"셀빅아이","@늘피곤님 레이 실험은 가솔린차에 유리하게 되어 있었죠.
기름통이 얼만데 3L만 넣었고, 전기차는 완충해서 실험했었습니다.","17990119","2023-03-28 22:17:00",""
"이프로","우선 화재가 발생하는 위치부터가 다릅니다.
내연기관은 엔진 위치인 본넷이나 후면부에서부터 불이 나지만 전기차는 바로 시트 밑 하단부에서 나게 되어 있습니다.
이에 따라 대처할 수 있느냐 없느냐 문제가 발생하는 것이죠.
그리고 소화할 수 있는 대처능력에도 차이가 있기 떄문에 공포심을 느끼는 정도가 다르리라 생각됩니다.","17990119","2023-03-28 10:04:37",""
"리누","@이프로님

설계에 따라 다른 양상을 보이는 부분으로 봐야 할 것 같습니다. 성수동 모델X 배터리 열폭주 사고의 경우 열을 배출할 수 있는 벤트 쪽으로 화염이 배출되었고, 실내 공간은 거의 손상이 생기지 않았습니다.

사고가 났을때를 가정한다면 내연차는 순식간에 연료가 팽창하면서 화염이 번지기도 하죠.","17990119","2023-03-28 10:09:33",""
"리누",".","17990119","2023-03-28 10:10:11",""
"이프로","@리누님 전기차는 사고시 보다는 일상에서 화재 때문에 더 공포심을 갖게 되는겁니다.
제가 말씀드리는 것은 사람들이 느끼는 공포에 대한 것이고 저도 테슬라를 운행하고 있기 때문에 이번 모델X 화재 사건을 잘 이해하고 있습니다.
다만, 제대로 이해하고 있는 사람들보다 뉴스에서 보고 막연히 위험해 라고 생각하는 분들이 대부분이라는 점 그리고, 내연 기관 차량 대비 주행하지 않는 상황에서도 발화가 된다는 점들이 언제 불이 날지 모른다는 고정관념으로 정착이 되어 버릴 가능성이 높습니다.","17990119","2023-03-28 10:17:30",""
"리누","@이프로님

위에 제가 댓글을 단 글들을 보면 '사람이 타고 있을 때'를 전제로 두고 비교하셔서 댓글을 달게 되었습니다.

전기차 화재의 단독 특징은

'주차 중에도 불이 날 가능성이 있다'
'진화가 어렵다'

이 두가지가 핵심인데, 주행중 화재에서 탈출하는 관점에서는 다소 위험성이 과장 되는 느낌이 있습니다. (더 빠르게 불이 붙는다??) 배터리 진화는 불가하지만 대피하는 시간을 버는 동안 승객 공간에 옮겨 붙은 불도 못 끄는건 아닌데, 위험성이 과장된다면 누가 소화기를 들고 사람을 구하려고 나설지 걱정입니다. 지금의 인식대로라면 전기차가 불 나면 근처에 갈 생각도 하지 말고 멀리 도망가야 할 판인데요..","17990119","2023-03-28 10:23:55","2023-03-28 10:26:09"
"이프로","@리누님 전기차 화재는 소화기로 불을 끌 수 있는건 아닙니다. 소방차가 온다해도 수조에 담그기 전까지는 다 지켜봐야 하는 상황이구요. 내연기관 차량은 적어도 소화기로 시도해볼 생각은 하겠지만 전기차는 글쎼요.
위험이 과장되었다고 하더라도 배터리가 위험한건 사실입니다.
제가 말하는 요점은 공포심입니다. 공포심은 그 사실을 뛰어 넘으니까요. 그런 불안함과 공포심이 해소되지 않으면 전기차를 바라보는 시선은 결코 개선되지 않을 겁니다.","17990119","2023-03-28 10:34:37",""
